departure_point,arrival_point,measurement_value
P168,P108,9.81340318572883
P185,P191,8.480851437101062
P268,P8,3.7072810176124893
P73,P168,2.9626117713307036
P76,P135,2.2059454242979437
P533,P30,3.5966149583725273
P159,P371,4.24170623676971
P527,P550,3.7467574945751436
P521,P492,0.7179196994707393
P238,P507,2.349095510467567
P262,P95,5.700593142461184
P142,P189,7.17107980184822
P33,P177,5.393043073023314
P55,P141,5.282451512381432
P630,P361,9.462064480655348
P80,P572,5.872531601957785
P416,P29,10.604822202931983
P100,P273,6.700692245740178
P141,P467,8.17357234806327
P233,P471,4.579402887742488
P596,P325,8.16843055439971
P334,P605,7.687641197186548
P628,P221,8.30111551661438
P395,P213,3.653185567624874
P428,P112,5.40237959471122
P172,P149,7.575166539090784
P468,P126,4.675005871615308
P281,P415,7.719731845407172
P618,P493,8.180056380690896
P59,P149,4.857994293884259
P352,P450,6.590705749536138
P174,P238,5.5209003622976445
P464,P105,9.910879942912516
P402,P460,9.510499164243184
P157,P99,1.5035966746893774
P30,P159,1.4213976446907324
P155,P419,2.62536079662602
P224,P241,1.2553801090820484
P146,P581,2.846247269568725
P381,P10,9.143951257174274
P121,P285,4.553341357305733
P598,P279,6.241304924426737
P331,P545,7.78365009336764
P60,P44,4.406901286711012
P89,P124,3.9696275064638917
P434,P128,0.14868438870909487
P489,P6,6.224156229102541
P521,P281,6.682457678349835
P630,P225,9.565106106000558
P85,P548,5.6182642669025045
P235,P592,5.124962705287973
P581,P500,6.542113041693014
P47,P56,10.131954903116105
P434,P158,9.377654042417495
P482,P54,8.219036867130123
P194,P363,3.9087498984035483
P206,P234,5.6202425359890835
P432,P65,6.338669953020023
P79,P464,7.8214604517666615
P362,P348,2.063068267442969
P113,P434,1.7581293193573466
P532,P494,4.2401847235686265
P288,P26,9.756236709138896
P138,P373,9.52926763379888
P287,P470,6.070640399230267
P524,P346,2.974475966598957
P379,P226,5.046089597709587
P30,P249,5.481892620557825
P552,P166,6.200726306630696
P48,P623,7.213846629315304
P282,P238,6.111427242598227
P575,P598,9.697840857208668
P548,P599,7.539134686211276
P544,P513,2.0757872465552465
P145,P609,3.7902537433534653
P253,P421,6.99854173694735
P365,P546,10.66568852620606
P268,P64,8.927889641511547
P96,P531,2.3174987584714577
P335,P272,6.485073425037518
P211,P494,4.308679974317035
P311,P60,5.989524115683798
P92,P281,9.751075667340126
P238,P345,4.921989409273752
P84,P63,3.0046479259919088
P161,P404,0.925483984696766
P290,P198,5.430155047087553
P26,P581,3.90550499890479
P73,P140,5.560251145381153
P497,P616,1.1393810991357658
P346,P126,4.890164597647316
P414,P100,4.349215430429458
P232,P374,5.719019609052022
P100,P499,7.776717502231416
P613,P319,2.358435231181143
P446,P241,8.870171604540733
P107,P448,5.0520339677601624
P306,P148,9.905272175763487
P398,P422,2.795620198478834
P592,P573,5.652619435334712
P212,P315,2.48198013122808
P339,P311,6.292426639895131
P372,P419,7.390664911127517
P107,P216,7.160937417510245
P182,P448,5.948189839735965
P431,P122,3.667258440984644
P28,P143,3.7741989773537754
P79,P468,8.277270054264003
P336,P548,4.94237999211434
P29,P202,4.750415640245028
P313,P246,9.14579101249415
P214,P223,5.103411591042964
P307,P392,9.984054825108279
P272,P519,5.926866958657302
P108,P68,10.751841558162507
P574,P111,8.582035247449966
P54,P88,5.61100477104726
P270,P545,5.3949935580334
P175,P65,6.825462394432727
P441,P378,3.3534509550952176
P291,P212,7.805518727000286
P128,P127,4.073531091384397
P268,P626,6.538987280989288
P384,P447,7.972821424219877
P427,P42,8.209871050658029
P510,P457,5.560169121541542
P606,P107,1.7297631100591297
P575,P577,3.981012479956814
P307,P211,7.497707994073702
P194,P52,5.55383069837169
P414,P426,10.377976006557427
P204,P170,7.811394216870697
P400,P507,10.00796415008873
P132,P271,0.9965911419891141
P46,P17,3.5165586353719918
P198,P295,3.072638354282085
P59,P268,4.863221573577526
P37,P438,8.169845279419723
P633,P404,8.611029120336848
P509,P561,8.736900842549705
P132,P500,4.373755038141072
P43,P550,2.4425884897938293
P160,P289,2.7613416829976405
P142,P204,4.203894941219599
P497,P119,5.356455761953664
P402,P293,8.963775363941245
P110,P194,6.831492750072016
P118,P546,3.624624714133735
P87,P24,8.37026286492309
P615,P162,4.810953239087332
P495,P324,2.7607184257168074
P617,P612,1.2980595266671553
P70,P120,4.5490935906181456
P554,P117,5.111755261695303
P429,P76,10.99560513398105
P538,P265,6.160267226921783
P328,P498,8.692127498291253
P216,P399,4.821409752100847
P256,P279,8.099343246683784
P74,P104,9.975931822243751
P263,P383,2.123890770924719
P442,P420,5.197225281996337
P17,P241,5.660384527283322
P368,P103,6.876024989254789
P267,P204,7.744079642040813
P263,P626,5.0963729543111915
P577,P380,7.0358877122772725
P610,P9,7.647802047886678
P243,P196,8.917556313145523
P503,P495,6.698199799709466
P221,P552,1.9558832204108987
P10,P194,6.010272576128887
P99,P433,8.465144423878025
P330,P504,8.40948710888199
P291,P426,4.767689673354667
P477,P411,5.487963965552782
P613,P150,2.7417094613451085
P447,P115,3.337196512654875
P472,P60,4.784506779135151
P334,P141,5.711002440573987
P176,P136,2.2385690302186343
P483,P235,2.4460115751901936
P172,P627,4.547876866920341
P302,P159,7.697715708213783
P557,P399,3.0126398366326947
P21,P350,4.858779064465997
P542,P184,7.618863758137572
P254,P441,8.417032454875002
P380,P257,4.3431533448021336
P426,P264,9.924541218276905
P187,P419,8.91704646366234
P632,P125,9.882339724558994
P5,P155,1.3481144837226435
P161,P371,6.732099080178846
P217,P20,7.19089216626176
P314,P34,5.3005134624013195
P479,P156,7.136205527523727
P183,P548,3.9440819050224207
P12,P372,1.5854449409617188
P57,P530,5.887732578570721
P199,P237,9.099841878309258
P120,P290,6.735940822902376
P330,P378,7.528752737758178
P125,P249,7.169690325957275
P482,P264,2.7499341186665633
P412,P430,5.207990328547401
P400,P389,1.6770324668556513
P405,P70,6.403740201935633
P400,P401,4.376276383673582
P162,P269,7.323625755447388
P209,P409,5.013975142431718
P621,P501,7.076326562291624
P229,P353,4.126949048161396
P548,P155,7.070193369995843
P575,P334,10.197047064280103
P304,P562,9.378529494522004
P197,P51,7.602432626414026
P348,P216,6.006839781607362
P20,P460,6.925909320709097
P611,P153,8.78529741006509
P629,P276,10.59598377896313
P118,P286,5.277192494448767
P371,P131,2.751970514788513
P381,P232,5.924186402388308
P185,P184,6.2164729165651424
P545,P18,11.274335194127714
P261,P556,7.448565226319799
P244,P187,4.112063815142091
P325,P102,8.50834164577726
P28,P184,6.797461748972216
P452,P327,10.36920993224696
P393,P226,8.28394759605344
P444,P97,5.224064646866514
P298,P142,4.79507637599427
P118,P621,7.3668249316171215
P237,P628,6.325308898405494
P295,P345,5.208522805742034
P528,P555,4.148778264334674
P63,P234,7.310317543154184
P274,P229,4.513891382681998
P397,P384,8.31616734380883
P403,P257,5.815691134433952
P363,P395,7.759346440136274
P504,P622,0.13636313629308539
P587,P228,7.680138396053687
P216,P19,8.904188774415534
P457,P360,3.677959522863334
P58,P511,6.381396612138036
P190,P327,9.631377750905415
P60,P143,7.6888745057871475
P113,P151,9.328000705087904
P71,P438,2.9574090405355364
P351,P470,8.917154924387539
P45,P221,9.961678198616411
P500,P172,5.155709526843509
P35,P231,8.155981172089211
P418,P238,1.4265120252404493
P223,P138,8.242599033343843
P383,P405,4.026811904574409
P533,P531,8.30909380578226
P209,P4,9.68066806354811
P589,P56,9.167984181975314
P204,P348,2.4872611430590075
P579,P346,6.481418066177271
P612,P45,1.436538128217866
P568,P419,4.570117527667333
P346,P364,7.565377428427309
P535,P295,4.640101741440422
P383,P490,5.672874001355011
P590,P418,10.46776138579456
P602,P258,3.4973179490991253
P134,P521,3.152425943316421
P290,P65,9.432395822279657
P119,P525,5.474781063851063
P590,P257,8.69668709154063
P442,P195,2.57276367252424
P206,P199,3.9694890204308173
P201,P549,6.818122294973774
P355,P179,2.4508719914550094
P114,P75,8.245217771926882
P49,P249,0.2950125460591161
P226,P232,5.98520438591217
P434,P444,0.567705637485833
P265,P443,6.450879428229058
P176,P460,9.26269305846336
P465,P632,4.300970830205379
P326,P424,1.7841056166946532
P620,P496,5.253040920403741
P372,P465,6.9061462419803545
P447,P620,5.037417605625031
P608,P423,1.2170372437774692
P93,P525,3.92682344562203
P495,P375,8.79321629049102
P526,P499,6.396687105112974
P614,P118,10.541504079530084
P278,P50,6.3976247114989855
P202,P442,6.252035991595629
P274,P87,6.117914620715347
P236,P569,5.644283818915391
P374,P266,7.828845948984128
P282,P6,7.228705231838534
P513,P191,7.06366792369325
P508,P245,9.023094983330102
P129,P88,6.016196961926356
P519,P437,6.771988536176507
P323,P363,7.4411728665123835
P152,P8,9.886715328517196
P16,P580,8.230065328204557
P400,P106,4.61066253590807
P486,P570,7.706793445021818
P383,P546,5.444606921893142
P225,P31,1.3107786663068515
P60,P322,5.787770095916257
P174,P275,2.3089319514431614
P415,P435,6.872359353308569
P488,P66,5.631794790741398
P416,P276,9.07392639194023
P334,P505,7.389788554051836
P144,P297,0.7306073212516531
P228,P617,8.118831265872503
P227,P543,9.42673327263609
P122,P78,6.326219348237086
P397,P511,6.618599669715371
P208,P195,7.299056438543014
P448,P585,2.139010432557653
P292,P600,3.944952466558423
P516,P123,7.278718318218692
P285,P483,8.602272871521004
P446,P72,7.857137864264499
P585,P148,8.425259980052576
P198,P417,3.4616663113915367
P134,P385,0.6401962331674571
P428,P574,8.461743390020152
P362,P465,3.334536766949145
P629,P82,6.467452833165145
P447,P494,8.930830887995647
P504,P127,5.18934965057794
P496,P208,6.386685407995453
P613,P49,7.975497057085224
P496,P273,0.8796663123117914
P398,P579,6.589138793682165
P285,P287,5.002360611970683
P148,P361,7.17508401436429
P81,P375,10.022566021777264
P505,P440,7.811289785505889
P607,P173,3.6645407159584535
P633,P439,2.1236045323310075
P634,P41,9.95025256258029
P178,P497,4.21548902686977
P73,P147,2.6772439676662176
P156,P489,8.73674881101769
P517,P624,10.013339597459002
P479,P4,0.49970339580440243
P630,P140,3.2984668565318205
P46,P207,6.166348712074698
P364,P478,6.751562075494735
P133,P76,8.434099498984034
P161,P265,4.484966525137738
P40,P151,6.031394086945738
P19,P410,7.864952949462809
P82,P47,8.677146114587915
P295,P144,8.678745871977924
P143,P270,5.493752998390995
P258,P188,7.843011929390528
P447,P61,7.552229062850705
P424,P290,7.452786319497512
P119,P310,5.990092299528446
P165,P254,4.354442873330443
P91,P630,5.339398787307013
P239,P411,3.387538022087522
P281,P52,2.9677086195639046
P241,P163,10.112318075710041
P192,P580,6.954242913385559
P467,P555,10.03956664608057
P106,P547,0.9624796077263023
P488,P585,6.037990398016171
P160,P259,6.71644550896879
P276,P321,8.171005432083236
P287,P51,3.115939143606636
P39,P19,9.030432241602412
P605,P5,2.554737716684475
P509,P244,3.411809798199986
P15,P300,7.217793436694488
P409,P306,4.72150106188329
P537,P36,6.834346675861486
P78,P195,7.921381801422657
P562,P387,6.5776453517223
P37,P221,6.84281503169063
P70,P386,6.518661540135309
P301,P226,10.527352761716815
P44,P93,3.2619301503022395
P373,P39,4.08663944419162
P150,P272,7.588229593808336
P561,P304,10.484110006212305
P184,P118,2.8311338471273784
P554,P29,6.028329822286551
P243,P416,6.393579030047821
P19,P348,7.494782409958809
P617,P408,7.828271700257524
P282,P76,6.294952642273857
P28,P525,2.3976739240618037
P361,P382,2.724926079377818
P148,P549,7.102721134110868
P575,P336,8.572733013113394
P499,P135,6.796458129778305
P194,P341,3.1704230617000566
P351,P494,6.504604271188557
P363,P618,7.479570334444645
P144,P36,4.650016867337688
P290,P450,3.1697769607895374
P25,P594,5.28716478861588
P493,P559,1.9460640311336461
P536,P522,4.358422719582738
P151,P544,10.627011723309655
P54,P174,1.942266479613922
P469,P109,8.074097737896144
P251,P162,4.440024502162348
P343,P599,6.298816740799541
P218,P539,6.937618505883414
P459,P265,7.670152494146723
P156,P544,4.660522654496463
P174,P141,2.6860471196231197
P187,P38,1.244975174327055
P21,P245,9.239989807783425
P78,P623,2.595682304295771
P56,P301,3.1558865681868475
P445,P237,7.419326785904373
P553,P123,9.396295979837213
P555,P58,7.229919941111772
P252,P168,7.925296842468524
P491,P327,2.0598638156452966
P479,P548,1.7099270074449064
P297,P495,9.7419024498952
P421,P433,8.082018124760168
P412,P175,4.968603206185334
P621,P405,3.4669153306674305
P62,P267,6.040190597595124
P42,P139,6.194353765938675
P471,P509,7.210176151723612
P390,P627,9.340706198645753
P582,P171,6.380314094738356
P422,P84,1.6259904739087263
P595,P326,5.262346400690114
P328,P251,7.080375132895976
P76,P28,4.921326869292992
P414,P120,7.545166021235776
P452,P627,2.604016948233701
P452,P606,6.570753380801075
P283,P58,0.9171966654773325
P38,P621,9.602377910242987
P126,P162,8.848927145052972
P461,P522,9.456297460955541
P449,P501,3.6466169366342696
P566,P395,1.3269641212148076
P338,P343,9.240297104704501
P558,P619,8.668280067147876
P611,P614,5.923884400677313
P156,P368,6.480631395356222
P326,P269,2.4715025690394534
P10,P248,3.090405728682823
P270,P275,8.430617980390526
P461,P397,3.8429554903164
P594,P6,6.420591865740814
P622,P371,9.432227729457267
P434,P238,3.6152374738823925
P231,P488,5.245649877010234
P242,P119,3.2884700063283283
P545,P183,10.327654981207628
P345,P461,5.1960356890001576
P66,P247,1.7080450862843708
P511,P610,4.282294835175111
P507,P376,9.144163460606842
P463,P289,4.676435553203802
P386,P228,3.744295113086965
P192,P190,6.970652036679207
P50,P398,6.303077477156902
P268,P278,4.489929591159914
P266,P292,5.971061748628545
P432,P168,10.2710410871813
P399,P506,2.6718168186928297
P300,P525,7.325630673038529
P28,P339,6.167483251430055
P603,P361,10.925878037904825
P521,P501,4.060735797923385
P369,P541,8.917320454582034
P478,P515,7.0282435652389355
P605,P273,7.263074126973056
P439,P367,6.983754006345016
P165,P412,5.92662510008321
P307,P536,5.939938922299019
P286,P172,7.693872294908342
P242,P123,4.240318046975831
P50,P269,5.772796623795492
P500,P529,1.830126659788196
P77,P389,8.718279724725784
P555,P317,8.843266346284663
P357,P390,6.721274824013673
P484,P133,7.714342563167694
P205,P472,5.184280748763082
P188,P25,6.949417537894307
P261,P109,8.094804481959937
P544,P386,1.8580936379324657
P82,P600,5.557293252641887
P302,P197,8.025371078578765
P579,P574,1.6949346270869918
P333,P334,1.7007242518448669
P32,P291,7.089092887489535
P576,P600,8.00034151789921
P578,P487,5.556858783781247
P96,P228,10.80324356418375
P18,P114,7.411607069454723
P91,P400,7.150838646127971
P211,P269,8.927225365536296
P195,P616,6.550252343471243
P456,P589,3.7958851395316398
P163,P247,7.1258629373390034
P353,P592,7.138081267489304
P330,P201,4.06053711758105
P48,P279,7.784777687902828
P179,P206,7.976208306227199
P625,P617,7.565840549537602
P364,P66,5.560292894426656
P368,P480,8.619260450986303
P279,P84,5.850426072978265
P92,P340,3.8133301049132036
P338,P443,7.766263606225232
P267,P482,7.97603622750106
P242,P247,5.866607558241245
P104,P438,5.6982792737034265
P370,P397,9.663116049374493
P250,P279,3.6656516526746916
P257,P499,4.736675909535085
P124,P591,5.1325857053466075
P280,P23,10.123418451980447
P318,P617,4.637421701222088
P441,P400,1.6658343423900805
P231,P337,7.877694054544978
P28,P192,5.149051923078077
P549,P316,8.948816335544189
P253,P222,3.022168314860272
P167,P528,7.011297771641435
P190,P341,8.08992129697954
P339,P378,8.555259566044981
P191,P238,6.285470446138308
P196,P186,6.194606275703934
P421,P235,2.6057598880009625
P534,P358,2.6714050986653706
P221,P97,10.018362455304265
P289,P627,5.339212500315027
P314,P633,8.895860892786475
P310,P351,8.554611107379264
P203,P3,5.414881780916155
P307,P303,7.647658471696636
P630,P28,4.233657741169597
P146,P38,5.9615935920974135
P621,P466,6.735322025465374
P412,P540,7.814889038340036
P50,P316,6.921812285276794
P600,P4,4.69734000894211
P607,P271,3.781383468046355
P340,P175,7.480532908030896
P422,P590,5.145071660197499
P385,P340,3.4400843421763283
P449,P554,8.757493241712208
P250,P172,7.678273270380913
P228,P324,2.1352381323280984
P430,P622,3.899110248830701
P91,P308,6.333972281968714
P39,P108,8.702665812524017
P53,P5,6.2867583317276745
P607,P49,5.327580208093386
P220,P96,1.0852141118705088
P263,P164,9.121894083437148
P569,P301,2.061407038986442
P224,P309,8.594203792141872
P530,P378,7.526348223535672
P557,P12,8.066388543397016
P98,P602,5.112826469688653
P333,P235,7.8361120019988775
P79,P172,10.15540463674722
P572,P84,9.41914122894299
P587,P492,9.333967389607118
P22,P487,6.389309038644035
P118,P619,7.183743830596975
P551,P468,8.74039510327141
P569,P332,4.079369029446777
P600,P32,3.9524234795715127
P84,P502,5.020097057584226
P434,P381,8.643069778829167
P412,P389,10.089633199775736
P526,P486,6.140168841467664
P358,P349,4.4704322034429955
P24,P37,10.947745491902287
P390,P301,4.581622140165793
P467,P303,10.64084763308356
P523,P619,6.496910093456847
P27,P294,4.539828013428403
P298,P2,5.871805191201293
P326,P517,1.7506092399466
P260,P408,8.230184664062511
P419,P8,7.851749288724586
P82,P614,4.737763208370288
P371,P506,2.9452414501131656
P22,P274,4.901451229992771
P152,P551,7.413903416764853
P261,P407,6.779076439616426
P544,P532,10.002528626251301
P286,P365,4.81182121924174
P412,P454,4.065810403620332
P202,P12,6.6086505429219
P11,P366,9.03432499995808
P465,P178,4.812949117028296
P154,P371,8.072195125927895
P249,P31,7.256432018050706
P623,P216,7.591482809416137
P6,P60,3.7495905242646317
P589,P372,4.497161944405243
P563,P371,10.435326184456743
P476,P419,3.8061951087892254
P516,P22,8.498979928685069
P488,P254,9.391930421356218
P8,P530,8.921605740469996
P54,P356,7.4578391329843186
P515,P49,5.636405077338778
P28,P151,4.04614612203811
P385,P46,4.12584242566039
P147,P60,0.9376542277865114
P414,P66,3.585931500595222
P594,P81,3.915296195569143
P90,P216,6.631026712624092
P267,P25,1.5024065457303148
P423,P491,3.5079460529239115
P77,P198,8.591260520413911
P594,P54,4.40476943230879
P464,P84,3.608085818916818
P280,P146,5.926682865254057
P36,P248,6.861629858394092
P317,P141,5.539518809155163
P149,P415,3.788809732744354
P443,P149,8.200545086726281
P137,P302,7.6835316385182235
P354,P392,5.74520912543069
P298,P397,5.647844810230202
P328,P50,9.059652440740043
P375,P88,6.576214290443285
P96,P529,8.2892890586206
P360,P48,6.253873347444713
P310,P364,3.8213200006008545
P323,P275,7.476629048229418
P94,P238,5.685455538413469
P580,P141,9.863534956036448
P166,P165,8.299771847683408
P373,P412,3.2106847923076782
P482,P192,7.466527641823268
P71,P91,6.384698328609963
P242,P511,8.005374348383793
P424,P503,7.81070952505578
P578,P396,3.7272888906500814
P268,P221,5.384430555451351
P70,P281,2.5715632532380903
P303,P407,4.06218381593999
P76,P348,3.476346021355457
P564,P413,6.5765252163163295
P304,P538,7.012766682023122
P217,P527,3.2372926310973273
P532,P590,5.612259956269426
P66,P555,6.854654084697972
P543,P469,0.8363619831461812
P102,P412,3.774448483264394
P132,P238,0.908131840554403
P2,P117,5.0017184890612905
P102,P58,6.23509855689571
P276,P130,5.5519885408727205
P507,P465,5.920976973657897
P98,P38,4.465688297831413
P623,P522,5.681527512117039
P67,P421,7.153950528612638
P416,P509,6.146882398491511
P23,P523,3.495326667033012
P223,P480,6.670410418289408
P183,P420,9.777211629714698
P530,P47,8.32791905316451
P134,P7,10.552219701627697
P56,P427,6.3667599646740936
P620,P580,8.908917457179248
P268,P171,2.8043324820064672
P475,P498,5.564720744423485
P506,P446,3.51141332518222
P241,P519,3.5010079412279267
P212,P144,6.232186696733604
P568,P138,9.624570955389473
P350,P430,8.914410883535538
P426,P367,7.448713097242399
P609,P290,6.715677053682601
P287,P42,4.768478435266843
P546,P414,7.0369216211606425
P214,P330,0.8744918867189061
P235,P154,3.0838691879367226
P111,P135,3.954013458709323
P20,P422,4.930930031260827
P217,P57,4.172261500976235
P351,P627,9.166893621676632
P216,P448,10.780328470245534
P275,P89,5.007260189501761
P556,P424,7.915871096924382
P208,P74,4.913139586911346
P323,P409,6.574360936559733
P190,P84,8.804976487662211
P468,P204,6.540462887920116
P263,P426,6.503579389049566
P301,P485,6.982914839202995
P528,P270,8.46845584308271
P36,P387,3.881321746398737
P387,P253,6.679372037391189
P19,P53,5.562913166023393
P381,P231,6.764645951820346
P86,P26,3.753280344648728
P617,P483,5.86297359604197
P390,P187,9.367775539219005
P26,P66,5.973574053206096
P270,P398,4.103970077665154
P394,P356,4.171504474283612
P77,P180,4.030036958261048
P531,P146,3.2563588253805538
P270,P186,5.341842771216256
P133,P394,4.462034101805848
P232,P507,8.37172745071337
P20,P582,9.361288409617018
P460,P205,2.368949934980258
P573,P618,4.693576010491879
P412,P266,3.433474268405164
P525,P321,9.048014626506184
P516,P74,4.734115279548739
P57,P241,6.500104010941763
P608,P176,7.370184702820535
P459,P37,2.2353151571173204
P217,P462,7.564006102024952
P613,P103,5.403274081897823
P582,P63,9.76210849480664
P337,P188,6.964641180851292
P256,P272,4.997820371823149
P53,P273,8.919401137900596
P294,P188,9.525902944969056
P537,P391,6.955912803881689
P451,P96,3.9951729880725044
P64,P595,3.8795696047259267
P141,P438,7.875520366906285
P495,P565,7.826970937623232
P190,P581,5.941526616692954
P476,P37,8.802478413381472
P225,P362,4.9172803946335435
P255,P312,7.113678854637037
P120,P583,8.263699879636867
P159,P91,2.559952290288165
P555,P312,7.388372763360871
P578,P33,5.206699737346589
P121,P615,6.445204745240343
P610,P189,6.816670699557291
P600,P497,6.198751631346759
P382,P113,3.3905749949903297
P208,P40,7.346984231142746
P275,P462,6.086024156831724
P541,P86,4.976878980784332
P80,P387,4.06972022802354
P532,P241,4.378544612143939
P623,P329,5.840046898663783
P533,P486,4.704884779749641
P199,P91,4.3975532482827715
P593,P496,6.750573639634138
P247,P548,7.939092408504674
P491,P270,9.019049888907753
P418,P111,3.268063816394458
P229,P3,10.03586065842595
P151,P163,0.8113151292021503
P307,P472,8.68053268690055
P308,P519,6.438248583729778
P447,P547,6.547949519395532
P231,P506,5.116355915179011
P584,P626,8.077895038526515
P434,P610,8.798482198808369
P502,P544,9.18150623878446
P534,P297,5.530215585317894
P325,P3,9.772790324506508
P155,P320,1.3440864493183562
P283,P386,4.480670189294449
P64,P109,8.89574999254642
P185,P281,8.169955678936628
P176,P216,5.271604149460293
P413,P634,5.762552634316414
P276,P41,1.3549238993759325
P149,P2,7.717070197512554
P395,P291,7.037067768607184
P210,P79,5.757428049801464
P140,P116,9.195684086549392
P192,P10,6.611490262248703
P169,P110,9.356621528893568
P264,P77,6.0850742248940035
P504,P132,3.05199085536442
P349,P145,4.15689565883901
P84,P390,7.825089592894503
P35,P600,8.6004311819004
P452,P81,9.613134200451968
P379,P51,8.763866566883317
P136,P5,3.276997619003832
P437,P412,2.4944802673573836
P387,P9,7.388954251131584
P320,P542,8.764897324146792
P191,P218,4.673556013843182
P313,P582,4.158132547463398
P364,P20,4.887767396094874
P185,P582,6.700269861016588
P264,P105,5.900808744101679
P72,P374,9.148829281119445
P234,P181,3.177000782462611
P426,P412,6.845177856516336
P570,P157,7.041453210940082
P604,P273,3.86713527755244
P577,P420,4.220548084216184
P407,P311,5.65731945389438
P116,P544,3.324191809706451
P534,P8,3.7040554198202433
P592,P512,8.35650286921392
P576,P520,2.0750202242310887
P232,P314,8.628345426073885
P348,P480,7.564230316445675
P27,P124,0.63689439336825
P393,P623,5.351464338030419
P339,P377,7.905071635377516
P435,P59,6.429926276515356
P197,P581,3.869806530420565
P564,P257,1.4813020865658728
P539,P344,8.845264251677904
P422,P611,5.099247326163934
P38,P479,1.7308629086529703
P511,P23,3.6991724939608592
P450,P595,7.940992438532335
P315,P332,5.139950946970392
P110,P237,8.5939512928668
P436,P211,3.2148970669811403
P378,P292,5.2976881176998685
P612,P514,6.962532723267376
P634,P545,10.389167694323495
P396,P139,7.0694244319465245
P371,P450,7.989719910072416
P82,P233,2.077004575669116
P628,P592,2.183690253641201
P24,P501,5.322511073400092
P449,P530,6.532656732047888
P560,P534,7.8147150565219725
P414,P289,4.830001161824839
P517,P345,2.7369369988606804
P110,P563,6.383609295824893
P336,P107,5.024238607993831
P32,P536,5.993602124951067
P267,P15,1.5716518952447298
P206,P492,5.035511226657495
P200,P9,11.115539879972545
P435,P352,8.127089870924394
P403,P227,2.0049991462602876
P520,P162,9.887603323811513
P117,P158,7.817471154535704
P33,P446,9.290107866375193
P70,P90,10.924294695459588
P158,P161,10.260323375007593
P50,P228,5.421655353524774
P111,P331,9.103616587392153
P194,P528,9.139100018097254
P40,P512,6.138859588134889
P327,P349,7.97066552707625
P329,P135,4.902556481341137
P218,P626,7.5608677736886865
P26,P548,2.37691023165907
P459,P243,6.726469108544618
P541,P8,6.42820568067111
P154,P105,5.9457051757531545
P224,P67,7.177093250263512
P439,P150,6.734214439350696
P252,P479,8.356136460344594
P78,P53,6.331839522133195
P379,P108,4.363549008465269
P47,P13,3.4729158009959056
P506,P253,1.363017266221328
P355,P315,2.6123511926257077
P391,P551,10.177358875303762
P435,P475,3.6832599012021707
P405,P465,9.718162553183685
P449,P236,9.17403108970669
P312,P467,1.752200898595786
P487,P318,6.1861246410552635
P631,P289,5.04036843522857
P523,P534,1.2436755176969505
P284,P579,4.884136372464628
P471,P570,7.097631071516062
P342,P568,10.079070005347518
P516,P186,3.626259981458466
P494,P399,8.30726085003801
P318,P625,5.119843831506087
P422,P41,3.6943193792944617
P197,P541,7.358591790859147
P592,P216,10.921098028437362
P578,P534,4.7044540505365235
P567,P45,7.207951741619269
P563,P226,5.153495463220433
P525,P176,8.491423071192413
P169,P611,3.388729363790277
P596,P624,8.740896536440568
P554,P629,10.029477551135928
P27,P103,8.763397100358668
P346,P21,9.347898794138244
P40,P216,6.341396673838818
P203,P370,8.534035927268766
P66,P213,8.0794991042487
P542,P149,6.4550643376639805
P434,P489,2.732017363906258
P461,P381,2.8494746222191307
P197,P175,3.313224652546642
P372,P569,8.582460867844693
P45,P594,4.341025619232226
P482,P121,1.922668558167755
P337,P479,9.698218163068896
P386,P496,8.876597634115411
P156,P494,8.72312633806808
P250,P67,6.328000400745807
P540,P411,7.167174753160971
P578,P338,8.346647113317408
P366,P456,5.916234906325701
P262,P28,2.9873416316678103
P218,P471,2.1363336315845904
P593,P10,7.068942310011868
P208,P387,4.76717714625962
P335,P434,8.596843733021508
P469,P260,4.350971075920058
P615,P513,3.465371589014218
P332,P371,4.668245692229575
P496,P335,5.978487381965307
P277,P574,7.513701968274019
P598,P316,4.134840966410188
P122,P158,4.958819879804779
P471,P524,3.916736023117087
P546,P541,2.7075854453820263
P393,P529,8.3641886760662
P74,P589,7.0411100730108895
P187,P151,1.465056099808203
P178,P384,2.8484497291855835
P296,P118,10.186868251261197
P70,P340,6.497839015484444
P402,P283,7.37476717406861
P82,P114,4.346873174047941
P544,P278,11.14107655846427
P557,P183,5.761451040561642
P572,P580,8.256847743015827
P533,P451,6.529799369468685
P51,P619,4.737596564547943
P589,P526,2.655259125140584
P63,P342,8.821928210407197
P420,P406,10.571254735499025
P67,P499,4.660243128245202
P195,P434,7.641936938112466
P118,P529,6.484107850123361
P409,P113,3.4849257293387166
P166,P103,4.331674970824739
P323,P25,4.682950834893561
P120,P333,4.064362969852692
P283,P110,6.5890663310785
P245,P593,6.918184958046522
P38,P153,4.880327224009153
P623,P570,7.071226126867797
P523,P222,6.566114386555099
P51,P323,6.800430092736125
P33,P568,3.917891363222158
P393,P89,3.6744401383369505
P119,P513,2.768864578422743
P433,P542,4.911157709642049
P603,P274,4.334929249142635
P621,P550,5.253587802186786
P522,P86,4.303980310068461
P414,P428,10.439733369230062
P51,P577,3.5517143971106075
P150,P188,7.36551006361777
P316,P524,8.478794499437901
P502,P275,8.61000149691841
P223,P473,1.6601262817080793
P114,P173,5.085610839207538
P324,P296,5.502548671520053
P186,P267,9.897386278021749
